Country or Area,Year,Value,
Netherlands,2007,8.33E+11,
Netherlands,2006,7.19E+11,
Netherlands,2005,6.72E+11,
Netherlands,2004,6.46E+11,
Netherlands,2003,5.71E+11,
Netherlands,2002,4.64E+11,
Netherlands,2001,4.26E+11,
Netherlands,2000,4.13E+11,
Netherlands,1999,4.40E+11,
Netherlands,1998,4.31E+11,
Netherlands,1997,4.10E+11,
Netherlands,1996,4.43E+11,
Netherlands,1995,4.45E+11,
Netherlands,1994,3.73E+11,
Netherlands,1993,3.48E+11,
Netherlands,1992,3.57E+11,
Netherlands,1991,3.22E+11,
Netherlands,1990,3.13E+11,
Netherlands,1989,2.54E+11,
Netherlands,1988,2.58E+11,
Netherlands,1987,2.41E+11,
Netherlands,1986,1.98E+11,
Netherlands,1985,1.41E+11,
Netherlands,1984,1.42E+11,
Netherlands,1983,1.51E+11,
Netherlands,1982,1.56E+11,
Netherlands,1981,1.61E+11,
Netherlands,1980,1.92E+11,
Netherlands,1979,1.77E+11,
Netherlands,1978,1.53E+11,
Netherlands,1977,1.25E+11,
Netherlands,1976,1.07E+11,
Netherlands,1975,98582789299,
Netherlands,1974,85792917288,
Netherlands,1973,70646493615,
Netherlands,1972,53797014076,
Netherlands,1971,43837956704,
Netherlands,1970,37530195897,
Netherlands,1969,31503868835,
Netherlands,1968,27817605743,
Netherlands,1967,25087562181,
Netherlands,1966,22867203317,
Netherlands,1965,21000586933,
Netherlands,1964,18699380731,
Netherlands,1963,15891241386,
Netherlands,1962,14647057370,
Netherlands,1961,13493833740,
Netherlands,1960,12276734172,
New Caledonia,2000,2682347064,
New Caledonia,1999,3056999988,
New Caledonia,1998,3158806480,
New Caledonia,1997,3291489841,
New Caledonia,1996,3606968434,
New Caledonia,1995,3628440275,
New Caledonia,1994,3038727617,
New Caledonia,1993,3070161471,
New Caledonia,1992,2923764926,
New Caledonia,1991,2653781596,
New Caledonia,1990,2529310104,
New Caledonia,1989,2185072798,
New Caledonia,1988,2072735787,
New Caledonia,1987,1488113532,
New Caledonia,1986,1201262518,
New Caledonia,1985,854823821.7,
New Caledonia,1984,796018978.5,
New Caledonia,1983,823832940.5,
New Caledonia,1982,904619629.8,
New Caledonia,1981,972563810.2,
New Caledonia,1980,1182457143,
New Caledonia,1979,1047225130,
New Caledonia,1978,846007597.7,
New Caledonia,1977,837616756.5,
New Caledonia,1976,798310509.6,
New Caledonia,1975,816647865.8,
New Caledonia,1974,637400199.1,
New Caledonia,1973,542294864.8,
New Caledonia,1972,505892512.9,
New Caledonia,1971,413634335.3,
New Caledonia,1970,358815681.9,
New Caledonia,1969,263108834.5,
New Caledonia,1968,215507164,
New Caledonia,1967,180036768.9,
New Caledonia,1966,164206537.6,
New Caledonia,1965,159594493.5,
New Zealand,2013,1.86E+11,
New Zealand,2012,1.71E+11,
New Zealand,2011,1.64E+11,
New Zealand,2010,1.43E+11,
New Zealand,2009,1.19E+11,
New Zealand,2008,1.30E+11,
New Zealand,2007,1.35E+11,
New Zealand,2006,1.10E+11,
New Zealand,2005,1.14E+11,
New Zealand,2004,1.03E+11,
New Zealand,2003,87440454379,
New Zealand,2002,66020996599,
New Zealand,2001,53305709024,
New Zealand,2000,52011592676,
New Zealand,1999,58176345425,
New Zealand,1998,55641349545,
New Zealand,1997,65475004728,
New Zealand,1996,69563618704,
New Zealand,1995,63437167906,
New Zealand,1994,54667562122,
New Zealand,1993,46265693269,
New Zealand,1992,41234049341,
New Zealand,1991,42344699527,
New Zealand,1990,45097711110,
New Zealand,1989,43803041960,
New Zealand,1988,45112399356,
New Zealand,1987,39997523986,
New Zealand,1986,30320025349,
New Zealand,1985,24431202046,
New Zealand,1984,21445089702,
New Zealand,1983,24041798107,
New Zealand,1982,23885651857,
New Zealand,1981,24181167263,
New Zealand,1980,23039953677,
New Zealand,1979,20550936592,
New Zealand,1978,18382107023,
New Zealand,1977,15319443073,
New Zealand,1976,13515198753,
New Zealand,1975,12778405241,
New Zealand,1974,13861003861,
New Zealand,1973,12739668847,
New Zealand,1972,9524793388,
New Zealand,1971,7878822851,
New Zealand,1969,5761588762,
New Zealand,1968,5180597621,
New Zealand,1967,5961418094,
New Zealand,1966,5863733231,
New Zealand,1965,5654463586,
New Zealand,1964,7274144351,
New Zealand,1963,6638937283,
New Zealand,1962,6077496268,
New Zealand,1961,5670064168,
New Zealand,1960,5485854792,
Nicaragua,2013,11255608410,
Nicaragua,2012,10644947615,
Nicaragua,2011,9898576241,
Nicaragua,2010,8938209651,
Nicaragua,2009,8380731881,
Nicaragua,2008,8491388728,
Nicaragua,2007,7458103363,
Nicaragua,2006,6786294616,
Nicaragua,2005,6322582499,
Nicaragua,2004,5795568205,
Nicaragua,2003,5322437645,
Nicaragua,2002,5224213018,
Nicaragua,2001,5323146566,
Nicaragua,2000,5107329007,
Nicaragua,1999,4855717875,
Nicaragua,1998,4635267225,
Nicaragua,1997,4389965591,
Nicaragua,1996,4308351903,
Nicaragua,1995,4140470000,
Nicaragua,1994,3863185119,
Nicaragua,1993,1756454281,
Nicaragua,1992,1792800000,
Nicaragua,1991,1488804124,
Nicaragua,1990,1009455476,
Nicaragua,1989,1013184756,
Nicaragua,1988,2630900096,
Nicaragua,1987,3851200118,
Nicaragua,1986,2885799994,
Nicaragua,1985,2683699935,
Nicaragua,1984,3117599872,
Nicaragua,1983,2753100058,
Nicaragua,1982,2454499872,
Nicaragua,1981,2474700227,
Nicaragua,1980,2144300006,
Nicaragua,1979,1567599982,
Nicaragua,1978,2127699979,
Nicaragua,1977,2226999874,
Nicaragua,1976,1836899999,
Nicaragua,1975,1581599959,
Nicaragua,1974,1521400012,
Nicaragua,1973,1092900015,
Nicaragua,1972,878570045.4,
Nicaragua,1971,828569953.5,
Nicaragua,1970,778569938.9,
Nicaragua,1969,750000002.9,
Nicaragua,1968,692859984.6,
Nicaragua,1967,657140010.8,
Nicaragua,1966,607140010.5,
Nicaragua,1965,564290020.4,
Nicaragua,1964,347119918.2,
Nicaragua,1963,297324163.1,
Nicaragua,1962,269283803.7,
Nicaragua,1961,244144236.7,
Nicaragua,1960,227223322.1,
Niger,2013,7407418428,
Niger,2012,6611341029,
Niger,2011,6409169698,
Niger,2010,5718589550,
Niger,2009,5397121962,
Niger,2008,5403364454,
Niger,2007,4291363547,
Niger,2006,3646727993,
Niger,2005,3405134555,
Niger,2004,3052898686,
Niger,2003,2731416281,
Niger,2002,2170481498,
Niger,2001,1945327546,
Niger,2000,1798374533,
Niger,1999,2018193598,
Niger,1998,2076737446,
Niger,1997,1845599696,
Niger,1996,1987770781,
Niger,1995,1880803264,
Niger,1994,1563207237,
Niger,1993,1606581744,
Niger,1992,2344987608,
Niger,1991,2327986143,
Niger,1990,2480673305,
Niger,1989,2179567111,
Niger,1988,2280356194,
Niger,1987,2233006102,
Niger,1986,1904097001,
Niger,1985,1440581653,
Niger,1984,1461243327,
Niger,1983,1803099561,
Niger,1982,2017612218,
Niger,1981,2170893418,
Niger,1980,2508524716,
Niger,1979,2109277663,
Niger,1978,1774365588,
Niger,1977,1291458044,
Niger,1976,1064517600,
Niger,1975,1048690932,
Niger,1974,1026137112,
Niger,1973,946385105,
Niger,1972,742779659.5,
Niger,1971,693573704.4,
Niger,1970,649916621.2,
Niger,1969,625867984.4,
Niger,1968,641214226.8,
Niger,1967,665586872.8,
Niger,1966,702296079.9,
Niger,1965,673383510.2,
Niger,1964,582816396.2,
Niger,1963,586294879.5,
Niger,1962,531736599.9,
Niger,1961,485785231.7,
Niger,1960,449526872.6,
Nigeria,2013,5.22E+11,
Nigeria,2012,4.63E+11,
Nigeria,2011,4.12E+11,
Nigeria,2010,3.69E+11,
Nigeria,2009,1.69E+11,
Nigeria,2008,2.08E+11,
Nigeria,2007,1.66E+11,
Nigeria,2006,1.45E+11,
Nigeria,2005,1.12E+11,
Nigeria,2004,87845403978,
Nigeria,2003,67655840108,
Nigeria,2002,59116868250,
Nigeria,2001,44138014092,
Nigeria,2000,46385996027,
Nigeria,1999,35870792988,
Nigeria,1998,32004613750,
Nigeria,1997,35822342618,
Nigeria,1996,34987951375,
Nigeria,1995,28546958641,
Nigeria,1994,18086400536,
Nigeria,1993,15789003753,
Nigeria,1992,29300921687,
Nigeria,1991,27392886873,
Nigeria,1990,30757075595,
Nigeria,1989,24231168859,
Nigeria,1988,23272161397,
Nigeria,1987,24093203445,
Nigeria,1986,20721499308,
Nigeria,1985,28873977228,
Nigeria,1984,28500815241,
Nigeria,1983,35451565749,
Nigeria,1982,51397461686,
Nigeria,1981,61076493506,
Nigeria,1980,64201788077,
Nigeria,1979,47259911894,
Nigeria,1978,36527862209,
Nigeria,1977,36035407725,
Nigeria,1976,36308883249,
Nigeria,1975,27778934625,
Nigeria,1974,24846641318,
Nigeria,1973,15162871287,
Nigeria,1972,12274416018,
Nigeria,1971,9181769912,
Nigeria,1970,12545849083,
Nigeria,1969,6634187316,
Nigeria,1968,5200895982,
Nigeria,1967,5203135937,
Nigeria,1966,6366792664,
Nigeria,1965,5874422512,
Nigeria,1964,5552931029,
Nigeria,1963,5165590042,
Nigeria,1962,4909399025,
Nigeria,1961,4467287732,
Nigeria,1960,4196174380,
North America,2013,1.86E+13,
North America,2012,1.80E+13,
North America,2011,1.73E+13,
North America,2010,1.66E+13,
North America,2009,1.58E+13,
North America,2008,1.63E+13,
North America,2007,1.59E+13,
North America,2006,1.52E+13,
North America,2005,1.43E+13,
North America,2004,1.33E+13,
North America,2003,1.24E+13,
North America,2002,1.17E+13,
North America,2001,1.14E+13,
North America,2000,1.10E+13,
North America,1999,1.03E+13,
North America,1998,9.72E+12,
North America,1997,9.26E+12,
North America,1996,8.73E+12,
North America,1995,8.27E+12,
North America,1994,7.89E+12,
North America,1993,7.46E+12,
North America,1992,7.13E+12,
North America,1991,6.78E+12,
North America,1990,6.57E+12,
North America,1989,6.22E+12,
North America,1988,5.76E+12,
North America,1987,5.30E+12,
North America,1986,4.97E+12,
North America,1985,4.71E+12,
North America,1984,4.40E+12,
North America,1983,3.98E+12,
North America,1982,3.66E+12,
North America,1981,3.52E+12,
North America,1980,3.14E+12,
North America,1979,2.88E+12,
North America,1978,2.58E+12,
North America,1977,2.30E+12,
North America,1976,2.08E+12,
North America,1975,1.86E+12,
North America,1974,1.71E+12,
North America,1973,1.56E+12,
North America,1972,1.40E+12,
North America,1971,1.27E+12,
North America,1970,1.16E+12,
North America,1969,1.10E+12,
North America,1968,1.01E+12,
North America,1967,9.27E+11,
North America,1966,8.75E+11,
North America,1965,7.98E+11,
North America,1964,7.35E+11,
North America,1963,6.83E+11,
North America,1962,6.47E+11,
North America,1961,6.04E+11,
North America,1960,5.84E+11,
Norway,2013,5.13E+11,
Norway,2012,5.00E+11,
Norway,2011,4.91E+11,
Norway,2010,4.21E+11,
Norway,2009,3.79E+11,
Norway,2008,4.54E+11,
Norway,2007,3.93E+11,
Norway,2006,3.40E+11,
Norway,2005,3.04E+11,
Norway,2004,2.60E+11,
Norway,2003,2.25E+11,
Norway,2002,1.92E+11,
Norway,2001,1.71E+11,
Norway,2000,1.68E+11,
Norway,1999,1.59E+11,
Norway,1998,1.51E+11,
Norway,1997,1.58E+11,
Norway,1996,1.60E+11,
Norway,1995,1.49E+11,
Norway,1994,1.25E+11,
Norway,1993,1.18E+11,
Norway,1992,1.28E+11,
Norway,1991,1.20E+11,
Norway,1990,1.18E+11,
Norway,1989,1.01E+11,
Norway,1988,1.00E+11,
Norway,1987,92447792208,
Norway,1986,77202861509,
Norway,1985,64257200019,
Norway,1984,61098572566,
Norway,1983,60779973686,
Norway,1982,61850635265,
Norway,1981,62867322938,
Norway,1980,63714366699,
Norway,1979,52547737999,
Norway,1978,46015298628,
Norway,1977,41069784916,
Norway,1976,35575735361,
Norway,1975,32565956877,
Norway,1974,26875823601,
Norway,1973,22341912657,
Norway,1972,17219726177,
Norway,1971,14476253915,
Norway,1970,12729703622,
Norway,1969,11063065083,
Norway,1968,10159934137,
Norway,1967,9514496703,
Norway,1966,8696460205,
Norway,1965,8058681060,
Norway,1964,7159202706,
Norway,1963,6510239503,
Norway,1962,6066976683,
Norway,1961,5632460937,
Norway,1960,5163271598,
OECD members,2013,4.80E+13,
OECD members,2012,4.74E+13,
OECD members,2011,4.75E+13,
OECD members,2010,4.43E+13,
OECD members,2009,4.22E+13,
OECD members,2008,4.51E+13,
OECD members,2007,4.26E+13,
OECD members,2006,3.90E+13,
OECD members,2005,3.70E+13,
OECD members,2004,3.50E+13,
OECD members,2003,3.14E+13,
OECD members,2002,2.80E+13,
OECD members,2001,2.69E+13,
OECD members,2000,2.71E+13,
OECD members,1999,2.65E+13,
OECD members,1998,2.53E+13,
OECD members,1997,2.50E+13,
OECD members,1996,2.54E+13,
OECD members,1995,2.52E+13,
OECD members,1994,2.30E+13,
OECD members,1993,2.15E+13,
OECD members,1992,2.12E+13,
OECD members,1991,1.97E+13,
OECD members,1990,1.86E+13,
OECD members,1989,1.65E+13,
OECD members,1988,1.58E+13,
OECD members,1987,1.40E+13,
OECD members,1986,1.21E+13,
OECD members,1985,9.99E+12,
OECD members,1984,9.47E+12,
OECD members,1983,9.06E+12,
OECD members,1982,8.77E+12,
OECD members,1981,8.90E+12,
OECD members,1980,8.75E+12,
OECD members,1979,7.88E+12,
OECD members,1978,6.83E+12,
OECD members,1977,5.69E+12,
OECD members,1976,5.05E+12,
OECD members,1975,4.66E+12,
OECD members,1974,4.15E+12,
OECD members,1973,3.70E+12,
OECD members,1972,3.06E+12,
OECD members,1971,2.64E+12,
OECD members,1970,2.39E+12,
OECD members,1969,2.18E+12,
OECD members,1968,1.98E+12,
OECD members,1967,1.83E+12,
OECD members,1966,1.71E+12,
OECD members,1965,1.55E+12,
OECD members,1964,1.43E+12,
OECD members,1963,1.31E+12,
OECD members,1962,1.22E+12,
OECD members,1961,1.13E+12,
OECD members,1960,1.07E+12,
Oman,2013,79655917417,
Oman,2012,77497269805,
Oman,2011,69521977153,
Oman,2010,58641352878,
Oman,2009,48388296879,
Oman,2008,60905332090,
Oman,2007,42085305931,
Oman,2006,37215865059,
Oman,2005,31081924828,
Oman,2004,24763589276,
Oman,2003,21633810317,
Oman,2002,20142782997,
Oman,2001,19452015761,
Oman,2000,19507412381,
Oman,1999,15710148340,
Oman,1998,14085373243,
Oman,1997,15837451381,
Oman,1996,15277763468,
Oman,1995,13802600905,
Oman,1994,12918855771,
Oman,1993,12493108041,
Oman,1992,12452275788,
Oman,1991,11341482539,
Oman,1990,11685045608,
Oman,1989,9372171727,
Oman,1988,8386215932,
Oman,1987,7811183252,
Oman,1986,7324167384,
Oman,1985,10005645467,
Oman,1984,8821443172,
Oman,1983,7932541574,
Oman,1982,7554719229,
Oman,1981,7259120022,
Oman,1980,5981760089,
Oman,1979,3733352667,
Oman,1978,2740301334,
Oman,1977,2741169985,
Oman,1976,2560220086,
Oman,1975,2096699074,
Oman,1974,1645917657,
Oman,1973,483066990.4,
Oman,1972,366883549.3,
Oman,1971,301014924.5,
Oman,1970,256319786.1,
Oman,1969,239999799.7,
Oman,1968,188879842.4,
Oman,1967,107151836.8,
Oman,1966,67759970.11,
Oman,1965,63279972.09,
Oman,1964,61872522.43,
Oman,1963,59912759.28,
Oman,1962,56273199.14,
Oman,1961,45634493.27,
Oman,1960,44234654.05,
Other small states,2013,98229548568,
Other small states,2012,95816021084,
Other small states,2011,96778769949,
Other small states,2010,82018617197,
Other small states,2009,68488479129,
Other small states,2008,79679948754,
Other small states,2007,66347823554,
Other small states,2006,56886637286,
Other small states,2005,53183515632,
Other small states,2004,45607392899,
Other small states,2003,36672037946,
Other small states,2002,28515454055,
Other small states,2001,27827422544,
Other small states,2000,28241940118,
Other small states,1999,26595098778,
Other small states,1998,25132512467,
Other small states,1997,26722845346,
Other small states,1996,26516894484,
Other small states,1995,25109712853,
Other small states,1994,22223770145,
Other small states,1993,21570260129,
Other small states,1992,22711907079,
Other small states,1991,20999146126,
Other small states,1990,20461221697,
Other small states,1989,16208432142,
Other small states,1988,15153156283,
Other small states,1987,12993707970,
Other small states,1986,10990176627,
Other small states,1985,9679948201,
Other small states,1984,10471760356,
Other small states,1983,10773535843,
Other small states,1982,10564980101,
Other small states,1981,11250796538,
Other small states,1980,11816440776,
Pacific island small states,2013,8009303951,
Pacific island small states,2012,7852675901,
Pacific island small states,2011,7379428011,
Pacific island small states,2010,6373020822,
Pacific island small states,2009,5741401930,
Pacific island small states,2008,6523272047,
Pacific island small states,2007,6067244010,
Pacific island small states,2006,5534256409,
Pacific island small states,2005,5264864691,
Pacific island small states,2004,4814395694,
Pacific island small states,2003,4164226696,
Pacific island small states,2002,3539505609,
Pacific island small states,2001,3357161728,
Pacific island small states,2000,3434142911,
Pacific island small states,1999,3672292815,
Pacific island small states,1998,3373958391,
Pacific island small states,1997,3923691021,
Pacific island small states,1996,3927207898,
Pacific island small states,1995,3657203585,
Pacific island small states,1994,3385361679,
Pacific island small states,1993,2938054823,
Pacific island small states,1992,2787173924,
Pacific island small states,1991,2540592059,
Pacific island small states,1990,2377069917,
Pacific island small states,1989,2205782154,
Pacific island small states,1988,2111237486,
Pacific island small states,1987,2017071717,
Pacific island small states,1986,2051550373,
Pacific island small states,1985,1889499875,
Pacific island small states,1984,1994615514,
Pacific island small states,1983,1822779931,
Pacific island small states,1982,1900991571,
Pacific island small states,1981,1945081334,
Pacific island small states,1980,1887691126,
Pacific island small states,1979,1660645961,
Pacific island small states,1978,1355437122,
Pacific island small states,1977,1168729839,
Pacific island small states,1976,1120202501,
Pacific island small states,1975,1117135906,
Pacific island small states,1974,1000201352,
Pacific island small states,1973,703997089.1,
Pacific island small states,1972,516310173.9,
Pacific island small states,1971,429695843.2,
Pakistan,2013,2.32E+11,
Pakistan,2012,2.24E+11,
Pakistan,2011,2.14E+11,
Pakistan,2010,1.77E+11,
Pakistan,2009,1.68E+11,
Pakistan,2008,1.70E+11,
Pakistan,2007,1.52E+11,
Pakistan,2006,1.37E+11,
Pakistan,2005,1.10E+11,
Pakistan,2004,97977766198,
Pakistan,2003,83244801093,
Pakistan,2002,72306820396,
Pakistan,2001,72309738921,
Pakistan,2000,73952374970,
Pakistan,1999,62973855719,
Pakistan,1998,62191955814,
Pakistan,1997,62433340468,
Pakistan,1996,63320170084,
Pakistan,1995,60636071684,
Pakistan,1994,51894795658,
Pakistan,1993,51478354558,
Pakistan,1992,48635242274,
Pakistan,1991,45451961234,
Pakistan,1990,40010425587,
Pakistan,1989,40171021120,
Pakistan,1988,38472741071,
Pakistan,1987,33351526336,
Pakistan,1986,31899072715,
Pakistan,1985,31144920867,
Pakistan,1984,31151825048,
Pakistan,1983,28691890865,
Pakistan,1982,30725972228,
Pakistan,1981,28100606600,
Pakistan,1980,23689697676,
Pakistan,1979,19707980060,
Pakistan,1978,17820101315,
Pakistan,1977,15126060232,
Pakistan,1976,13338485498,
Pakistan,1975,11340000683,
Pakistan,1974,8773030764,
Pakistan,1973,6324884160,
Pakistan,1972,9309109504,
Pakistan,1971,10602058000,
Pakistan,1970,10027088677,
Pakistan,1969,8632927109,
Pakistan,1968,8090088419,
Pakistan,1967,7403821780,
Pakistan,1966,6466610634,
Pakistan,1965,5884712000,
Pakistan,1964,5130407637,
Pakistan,1963,4540529029,
Pakistan,1962,4233095505,
Pakistan,1961,4054599105,
Pakistan,1960,3707055834,
Palau,2013,247043400,
Palau,2012,232478600,
Palau,2011,217377500,
Palau,2010,197558700,
Palau,2009,198202400,
Palau,2008,213354500,
Palau,2007,211558600,
Palau,2006,208666100,
Palau,2005,206232600,
Palau,2004,191243000,
Palau,2003,173898900,
Palau,2002,168681200,
Palau,2001,167035100,
Palau,2000,159855700,
Palau,1999,113485000,
Palau,1998,117320000,
Palau,1997,113213000,
Palau,1996,108203000,
Palau,1995,95237000,
Palau,1994,83527000,
Palau,1993,75907000,
Palau,1992,82451000,
Palau,1991,83855000,
Palau,1990,76888000,
Panama,2013,42648100000,
Panama,2012,37956200000,
Panama,2011,33270500000,
Panama,2010,28814100000,
Panama,2009,25925100000,
Panama,2008,24884000000,
Panama,2007,21121900000,
Panama,2006,17137000000,
Panama,2005,15464700000,
Panama,2004,14179300000,
Panama,2003,12933200000,
Panama,2002,12272400000,
Panama,2001,11807500000,
Panama,2000,11620500000,
Panama,1999,11456300000,
Panama,1998,10932500000,
Panama,1997,10084000000,
Panama,1996,9322100000,
Panama,1995,7906100000,
Panama,1994,7733900000,
Panama,1993,7252700000,
Panama,1992,6641400000,
Panama,1991,5842300000,
